FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,LBH,LBD,LBA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,Season,TotalGoals,GoalDiff,Over2.5,BTTS,Home_xG,Away_xG,HomeForm_5,HomeGF_5,HomeGA_5,HomexG_5,HomexGA_5,HomeShots_5,HomeShotsAgainst_5,HomeSOT_5,HomeSOTAgainst_5,HomeCorners_5,HomeCornersAgainst_5,HomeFouls_5,HomeFoulsAgainst_5,HomeYellows_5,HomeReds_5,Homecum_Form,Homecum_GF,Homecum_GA,Homecum_xG,Homecum_xGA,Homecum_Shots,Homecum_ShotsAgainst,Homecum_SOT,Homecum_SOTAgainst,Homecum_Corners,Homecum_CornersAgainst,Homecum_Fouls,Homecum_FoulsAgainst,Homecum_Yellows,Homecum_Reds,Homeseason_progress,Homeform_vs_season,AwayForm_5,AwayGF_5,AwayGA_5,AwayxG_5,AwayxGA_5,AwayShots_5,AwayShotsAgainst_5,AwaySOT_5,AwaySOTAgainst_5,AwayCorners_5,AwayCornersAgainst_5,AwayFouls_5,AwayFoulsAgainst_5,AwayYellows_5,AwayReds_5,Awaycum_Form,Awaycum_GF,Awaycum_GA,Awaycum_xG,Awaycum_xGA,Awaycum_Shots,Awaycum_ShotsAgainst,Awaycum_SOT,Awaycum_SOTAgainst,Awaycum_Corners,Awaycum_CornersAgainst,Awaycum_Fouls,Awaycum_FoulsAgainst,Awaycum_Yellows,Awaycum_Reds,Awayseason_progress,Awayform_vs_season,HomexG_5_missing,HomexGA_5_missing,Homecum_xG_missing,Homecum_xGA_missing,AwayxG_5_missing,AwayxGA_5_missing,Awaycum_xG_missing,Awaycum_xGA_missing,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,temperature,precipitation,rain,wind_speed,humidity,stadium_lat,stadium_lon,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet
4.0,1.0,2.0,0.0,12.0,12.0,5.0,1.0,18.0,9.0,4.0,5.0,2.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,2122,5.0,3.0,1,1,1.7651,1.57284,0.8,0.6,1.4,0.9323182000000001,1.6801738,7.4,13.6,2.0,4.2,2.2,4.0,13.2,16.2,2.0,0.0,0.9166666666666666,1.1666666666666667,1.6388888888888888,1.0135628055555557,1.5992512777777776,10.13888888888889,14.305555555555555,3.3055555555555554,4.888888888888889,3.8055555555555554,5.611111111111111,12.916666666666666,14.527777777777779,2.4722222222222223,0.08333333333333333,0.9473684210526315,-0.11666666666666659,1.2,0.8,1.4,1.8655466,1.3832282,13.6,9.8,5.0,3.2,6.0,2.6,14.4,16.4,2.8,0.0,1.6388888888888888,1.5555555555555556,1.3055555555555556,1.6411776944444445,1.2055779277777778,13.583333333333334,9.38888888888889,5.055555555555555,3.361111111111111,5.111111111111111,3.361111111111111,12.222222222222221,15.38888888888889,2.2777777777777777,0.2222222222222222,0.9473684210526315,-0.4388888888888889,0,0,0,0,0,0,0,0,5,3,2,0,1.4,2.4,4.272764104122354,0.21280259293021372,0.7555649050635377,20.2,0.0,0.0,10.8,63.0,44.4268,8.9575,0,1,1,0,0
2.0,2.0,2.0,0.0,4.0,18.0,2.0,7.0,16.0,13.0,0.0,9.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2122,4.0,0.0,1,1,0.767731,0.839523,2.0,1.6,1.2,1.7206040000000002,1.2897707999999999,16.4,12.4,4.6,3.8,4.4,5.0,12.2,14.0,1.8,0.0,1.9166666666666667,1.5277777777777777,0.9166666666666666,1.6665813333333332,1.06149675,14.444444444444445,11.305555555555555,4.777777777777778,3.1944444444444446,4.666666666666667,5.055555555555555,13.277777777777779,13.75,1.9722222222222223,0.027777777777777776,0.9473684210526315,0.08333333333333326,2.0,2.4,1.4,1.8785688,1.2679010000000002,14.4,14.0,7.2,4.2,5.6,4.4,10.0,11.6,1.4,0.0,1.7222222222222223,2.0,1.4722222222222223,1.5276688055555556,1.3155723888888888,11.527777777777779,12.63888888888889,5.055555555555555,3.9166666666666665,4.472222222222222,3.9444444444444446,11.61111111111111,12.13888888888889,2.3055555555555554,0.1388888888888889,0.9473684210526315,0.2777777777777777,0,0,0,0,0,0,0,0,5,3,1,1,1.8,1.2,4.272764104122354,0.21280259293021372,0.7555649050635377,26.6,0.0,0.0,4.3,45.0,45.1097,7.6413,1,1,1,0,0
1.0,2.0,1.0,1.0,4.0,24.0,2.0,5.0,6.0,6.0,1.0,9.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2122,3.0,-1.0,1,1,0.121506,1.19178,0.8,0.8,1.8,0.9848068,1.9618654,13.0,15.8,3.6,5.4,7.0,7.0,8.4,9.6,1.2,0.0,1.1111111111111112,1.1388888888888888,1.6944444444444444,1.282642388888889,1.6651423333333333,13.083333333333334,12.805555555555555,4.611111111111111,4.944444444444445,6.388888888888889,5.138888888888889,10.86111111111111,10.027777777777779,1.6666666666666667,0.05555555555555555,0.9473684210526315,-0.3111111111111111,2.6,2.0,0.4,1.900052,0.6160872,19.0,6.4,5.6,2.2,8.6,2.0,9.2,8.6,1.8,0.0,2.388888888888889,2.4722222222222223,0.6666666666666666,2.4621324444444443,0.8747908055555556,18.805555555555557,7.916666666666667,6.75,2.861111111111111,7.527777777777778,3.138888888888889,9.75,8.38888888888889,1.3611111111111112,0.027777777777777776,0.9473684210526315,0.21111111111111125,0,0,0,0,0,0,0,0,5,4,1,0,0.4,2.4,2.9941176470588236,0.09411764705882353,0.5040723981900452,21.2,0.0,0.0,22.7,56.0,50.9058,-1.391,2,1,0,0,0
3.0,2.0,0.0,2.0,12.0,7.0,6.0,5.0,9.0,13.0,4.0,5.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2122,5.0,1.0,1,1,0.813157,1.6023,1.4,1.0,1.2,1.3213027999999998,1.2877331999999997,10.8,15.0,3.8,5.0,4.6,6.0,8.6,8.8,2.0,0.4,1.0,1.0833333333333333,1.6388888888888888,1.1825156666666665,1.5204438055555556,11.666666666666666,13.583333333333334,3.611111111111111,4.888888888888889,4.305555555555555,5.611111111111111,9.722222222222221,10.555555555555555,2.0277777777777777,0.16666666666666666,0.9473684210526315,0.3999999999999999,1.6,0.8,0.6,1.3374149999999998,0.5693942,14.4,9.8,5.0,2.8,6.2,3.4,12.2,13.4,2.2,0.0,1.25,1.3055555555555556,1.1944444444444444,1.302416361111111,1.1037855722222223,11.083333333333334,11.694444444444445,3.861111111111111,3.7777777777777777,4.666666666666667,4.833333333333333,10.833333333333334,13.027777777777779,1.7222222222222223,0.027777777777777776,0.9473684210526315,0.3500000000000001,0,0,0,0,0,0,0,0,5,2,1,2,1.4,1.2,3.4943396226415095,0.12452830188679245,0.5950653120464442,16.9,0.0,0.0,4.5,56.0,53.4389,-2.9664,0,1,1,0,0
1.0,1.0,0.0,1.0,22.0,10.0,9.0,5.0,11.0,20.0,13.0,6.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,2122,2.0,0.0,0,1,0.996403,1.63117,1.6,1.4,0.8,1.392877,1.0084773999999999,13.2,12.2,4.8,4.2,3.2,4.4,12.8,12.6,1.8,0.0,1.2222222222222223,1.3611111111111112,1.3888888888888888,1.1634805277777778,1.3373237500000001,11.88888888888889,12.305555555555555,4.194444444444445,4.083333333333333,5.055555555555555,5.638888888888889,10.527777777777779,13.527777777777779,2.111111111111111,0.05555555555555555,0.9473684210526315,0.37777777777777777,1.8,1.2,1.0,1.3461596,1.3808128,13.8,13.4,4.8,4.6,5.0,6.8,9.0,10.0,2.0,0.0,0.9444444444444444,0.8888888888888888,1.3888888888888888,1.0550855916666668,1.5967724166666666,10.694444444444445,15.916666666666666,3.1944444444444446,4.777777777777778,4.722222222222222,6.666666666666667,10.166666666666666,8.86111111111111,1.8333333333333333,0.027777777777777776,0.9473684210526315,0.8555555555555556,0,0,0,0,0,0,0,0,5,1,2,2,1.8,1.4,3.436046511627907,0.09883720930232558,0.5742397137745975,17.5,0.0,0.0,13.4,51.0,52.5092,-1.8846,1,1,0,0,0
1.0,1.0,1.0,1.0,20.0,2.0,7.0,1.0,13.0,7.0,6.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2122,2.0,0.0,0,1,1.61996,0.0417972,1.6,1.4,0.8,1.863838,0.8617079999999999,20.0,8.0,5.2,2.6,6.8,2.0,11.2,9.6,1.6,0.0,1.9444444444444444,2.0277777777777777,0.8611111111111112,1.8079100555555554,0.9582797777777778,15.36111111111111,9.194444444444445,5.444444444444445,3.1944444444444446,6.472222222222222,4.138888888888889,10.75,10.805555555555555,1.6388888888888888,0.027777777777777776,0.9473684210526315,-0.34444444444444433,1.4,2.0,1.2,1.3656216,1.5224544,12.0,11.2,5.6,4.8,5.8,4.6,10.0,8.8,2.0,0.0,1.3333333333333333,1.5833333333333333,1.5833333333333333,1.27850825,1.7620895555555556,11.694444444444445,14.75,4.5,5.222222222222222,5.055555555555555,5.861111111111111,9.416666666666666,10.75,1.4722222222222223,0.027777777777777776,0.9473684210526315,0.06666666666666665,0,0,0,0,0,0,0,0,5,2,1,2,1.6,1.2,3.6646341463414633,0.12804878048780488,0.6228893058161351,20.4,0.0,0.0,16.6,46.0,51.4817,-0.1909,1,1,0,0,0
0.0,0.0,0.0,0.0,17.0,11.0,3.0,2.0,7.0,12.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2122,0.0,0.0,0,0,1.8155,1.43562,2.0,2.8,0.6,2.975614,1.666082,18.4,17.0,9.0,3.8,4.8,6.2,8.8,11.0,2.6,0.0,2.2972972972972974,2.1621621621621623,0.8378378378378378,2.1189867027027027,1.1985453783783784,17.243243243243242,11.35135135135135,6.918918918918919,3.4594594594594597,5.675675675675675,4.027027027027027,10.45945945945946,13.216216216216216,2.054054054054054,0.0,0.9736842105263158,-0.29729729729729737,1.4,1.2,0.6,1.1959626000000003,1.0316436,12.2,13.2,4.2,3.4,3.4,5.8,12.0,15.8,1.4,0.2,1.7297297297297298,1.6756756756756757,1.0810810810810811,1.472112081081081,1.215491918918919,13.621621621621621,11.216216216216216,5.081081081081081,3.5405405405405403,4.5675675675675675,5.621621621621622,12.783783783783784,13.18918918918919,2.3513513513513513,0.16216216216216217,0.9736842105263158,-0.3297297297297299,0,0,0,0,0,0,0,0,5,1,2,2,1.0,0.8,4.272764104122354,0.21280259293021372,0.7555649050635377,31.2,0.0,0.0,8.6,23.0,40.453,-3.6883,1,0,0,1,1
2.0,4.0,1.0,3.0,19.0,14.0,8.0,7.0,8.0,12.0,7.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2122,6.0,-2.0,1,1,2.7327,3.28491,1.0,0.8,1.6,1.2405035999999998,1.2951046,11.2,12.2,3.2,5.4,5.2,5.2,10.2,12.0,3.4,0.0,1.135135135135135,1.0,1.2432432432432432,1.1972154594594593,1.3207666486486487,13.135135135135135,10.783783783783784,3.5945945945945947,4.297297297297297,4.945945945945946,4.702702702702703,13.891891891891891,14.297297297297296,2.6486486486486487,0.08108108108108109,0.9736842105263158,-0.1351351351351351,1.4,1.6,2.4,1.877825,2.1942226000000002,17.2,14.6,5.0,6.2,6.6,4.2,13.0,10.4,3.0,0.0,0.8648648648648649,1.2702702702702702,2.0,1.4670019729729729,1.6182905405405406,11.594594594594595,13.297297297297296,4.135135135135135,5.324324324324325,4.45945945945946,4.8108108108108105,14.54054054054054,11.513513513513514,2.8378378378378377,0.13513513513513514,0.9736842105263158,0.535135135135135,0,0,0,0,0,0,0,0,3,2,0,1,1.3333333333333333,2.0,4.272764104122354,0.21280259293021372,0.7555649050635377,31.8,0.0,0.0,10.3,20.0,40.392,-3.6587,2,1,1,0,0
0.0,3.0,0.0,2.0,13.0,14.0,2.0,6.0,10.0,10.0,5.0,6.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,2122,3.0,-3.0,1,0,0.516826,2.72468,2.0,2.0,1.4,2.0925255999999997,1.3227524,10.6,11.0,4.2,4.4,3.8,5.4,13.4,13.4,1.8,0.0,1.3513513513513513,1.2432432432432432,1.027027027027027,1.4388292432432432,1.0375073513513513,12.378378378378379,10.18918918918919,4.108108108108108,3.2432432432432434,4.405405405405405,4.702702702702703,16.945945945945947,12.783783783783784,2.3513513513513513,0.08108108108108109,0.9736842105263158,0.6486486486486487,0.6,0.6,1.4,1.4323101999999994,1.3149808,17.2,9.2,6.0,5.0,8.2,4.2,11.4,14.2,1.4,0.0,1.6216216216216217,1.5135135135135136,1.162162162162162,1.7316327027027025,1.1224906216216217,15.64864864864865,9.72972972972973,5.243243243243243,3.945945945945946,6.162162162162162,3.4594594594594597,13.243243243243244,13.027027027027026,2.918918918918919,0.1891891891891892,0.9736842105263158,-1.0216216216216218,0,0,0,0,0,0,0,0,5,3,2,0,1.6,1.6,4.272764104122354,0.21280259293021372,0.7555649050635377,20.6,0.0,0.0,7.8,64.0,45.4519,7.6678,2,1,0,0,1
2.0,0.0,1.0,0.0,10.0,9.0,3.0,3.0,22.0,19.0,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2122,2.0,2.0,0,0,1.47889,1.40936,0.6,0.4,1.4,0.5743389999999999,1.9697900000000002,10.4,12.0,2.6,4.8,3.0,3.8,15.4,15.4,2.6,0.4,1.2162162162162162,1.2432432432432432,1.4324324324324325,1.0716595277777778,1.395227861111111,10.594594594594595,11.783783783783784,3.7837837837837838,4.378378378378378,4.648648648648648,4.5675675675675675,16.72972972972973,15.756756756756756,3.4864864864864864,0.1891891891891892,0.9736842105263158,-0.6162162162162163,1.4,1.4,1.2,1.4070809999999998,0.8547884,12.8,8.8,5.0,3.0,5.6,2.8,10.0,12.2,1.6,0.2,1.2432432432432432,1.162162162162162,1.1081081081081081,1.176442027027027,1.2064384054054054,10.837837837837839,10.675675675675675,3.7567567567567566,3.6486486486486487,4.4324324324324325,3.864864864864865,13.18918918918919,12.594594594594595,2.27027027027027,0.08108108108108109,0.9736842105263158,0.1567567567567567,0,0,0,0,0,0,0,0,5,4,1,0,1.2,0.8,4.272764104122354,0.21280259293021372,0.7555649050635377,26.3,0.0,0.0,11.9,48.0,39.4745,-0.3583,0,1,0,1,0
0.0,1.0,0.0,0.0,18.0,11.0,5.0,4.0,17.0,10.0,9.0,9.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2122,1.0,-1.0,0,0,0.916093,1.06929,1.2,0.6,1.4,1.3351834000000002,1.7184084,12.6,12.0,3.2,4.2,3.2,3.6,18.2,13.8,1.8,0.0,0.7567567567567568,0.7297297297297297,1.5945945945945945,1.0166891837837837,1.5960836648648649,10.45945945945946,14.27027027027027,3.054054054054054,4.918918918918919,3.918918918918919,4.864864864864865,14.675675675675675,13.891891891891891,2.4054054054054053,0.08108108108108109,0.9736842105263158,0.44324324324324316,1.0,1.6,2.0,1.5677156,2.0460393999999997,11.2,18.8,4.4,6.6,3.8,6.8,10.2,12.2,1.6,0.0,1.162162162162162,1.162162162162162,1.4864864864864864,1.2022400540540539,1.5441174324324325,11.45945945945946,14.027027027027026,3.918918918918919,4.891891891891892,4.702702702702703,4.27027027027027,11.64864864864865,13.783783783783784,2.4594594594594597,0.1891891891891892,0.9736842105263158,-0.16216216216216206,0,0,0,0,0,0,0,0,5,1,2,2,1.8,0.4,4.272764104122354,0.21280259293021372,0.7555649050635377,22.4,0.0,0.0,14.2,74.0,44.4268,8.9575,2,0,0,0,1
0.0,1.0,0.0,0.0,40.0,7.0,10.0,3.0,6.0,7.0,15.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,2122,1.0,-1.0,0,0,3.27816,0.290017,1.6,2.2,1.8,2.1729841999999997,1.4420732,16.8,8.2,4.6,4.4,7.0,1.6,12.8,10.0,2.6,0.0,1.5945945945945945,1.7567567567567568,1.2702702702702702,1.7687651081081082,1.2515916297297298,15.108108108108109,10.35135135135135,4.45945945945946,3.7837837837837838,5.783783783783784,3.5675675675675675,13.675675675675675,12.972972972972974,2.2972972972972974,0.05405405405405406,0.9736842105263158,0.005405405405405572,0.8,1.6,2.8,1.3876131999999999,2.87129,12.6,21.4,4.6,5.8,5.4,8.2,13.6,11.2,3.0,0.4,1.027027027027027,1.3243243243243243,1.8918918918918919,1.2223485945945947,1.933617864864865,13.027027027027026,17.054054054054053,4.378378378378378,5.891891891891892,5.027027027027027,5.486486486486487,13.513513513513514,12.91891891891892,2.324324324324324,0.13513513513513514,0.9736842105263158,-0.22702702702702693,0,0,0,0,0,0,0,0,3,1,1,1,2.0,1.3333333333333333,4.272764104122354,0.21280259293021372,0.7555649050635377,28.7,0.0,0.0,6.1,50.0,45.7089,9.6814,2,0,0,0,1
2.0,0.0,1.0,0.0,13.0,1.0,4.0,0.0,13.0,14.0,6.0,2.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2122,2.0,2.0,0,0,1.38571,0.0655878,0.6,0.8,2.2,1.4229786,1.7099148,11.6,11.6,4.0,4.0,6.0,3.4,13.2,16.6,2.6,0.0,1.5945945945945945,1.5405405405405406,1.3783783783783783,1.6393307297297297,1.220700145945946,13.54054054054054,9.45945945945946,4.945945945945946,3.4054054054054053,5.108108108108108,3.3783783783783785,12.135135135135135,15.45945945945946,2.2972972972972974,0.21621621621621623,0.9736842105263158,-0.9945945945945945,1.6,1.6,1.4,1.5578162000000002,1.4149922,13.2,15.2,3.8,5.0,3.6,6.6,13.4,12.8,2.4,0.0,1.8918918918918919,1.5405405405405406,0.9459459459459459,1.6422880810810812,1.0554974594594595,14.162162162162161,11.486486486486486,4.702702702702703,3.2972972972972974,4.54054054054054,5.162162162162162,13.35135135135135,13.72972972972973,2.0,0.02702702702702703,0.9736842105263158,-0.2918918918918918,0,0,0,0,0,0,0,0,5,2,1,2,0.8,1.0,4.272764104122354,0.21280259293021372,0.7555649050635377,27.2,0.0,0.0,16.9,46.0,43.7808,11.2823,0,1,0,1,0
3.0,3.0,2.0,2.0,19.0,10.0,7.0,7.0,9.0,19.0,6.0,4.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,2122,6.0,0.0,1,1,3.45526,1.97266,1.6,2.0,1.6,1.6151474000000001,1.3054752,14.6,11.8,6.4,3.8,6.2,3.8,11.0,13.4,1.8,0.0,1.7027027027027026,2.0,1.4864864864864864,1.5090702702702703,1.300765864864865,11.702702702702704,12.405405405405405,5.108108108108108,3.864864864864865,4.594594594594595,3.8378378378378377,11.64864864864865,12.243243243243244,2.324324324324324,0.13513513513513514,0.9736842105263158,-0.10270270270270254,1.4,1.2,1.4,1.7067476,1.5497252,13.2,12.8,3.8,5.0,3.2,5.8,15.4,13.8,2.8,0.0,1.4054054054054055,1.6756756756756757,1.5135135135135136,1.470617108108108,1.31308427027027,12.0,12.162162162162161,4.162162162162162,4.27027027027027,4.378378378378378,4.891891891891892,14.621621621621621,12.27027027027027,2.5945945945945947,0.1891891891891892,0.9736842105263158,-0.005405405405405572,0,0,0,0,0,0,0,0,5,1,3,1,1.6,1.4,4.272764104122354,0.21280259293021372,0.7555649050635377,26.5,0.0,0.0,18.9,36.0,41.9341,12.4547,1,1,1,0,0
2.0,0.0,1.0,0.0,19.0,14.0,3.0,1.0,17.0,12.0,4.0,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,2122,2.0,2.0,0,0,2.26485,1.29748,0.8,1.2,1.8,1.0829587999999999,1.3643597999999997,10.4,11.2,4.6,5.2,4.4,4.6,13.8,14.0,2.2,0.2,1.027027027027027,1.135135135135135,1.4864864864864864,1.1606334324324323,1.3620423783783784,10.08108108108108,11.297297297297296,3.5675675675675675,4.162162162162162,4.918918918918919,4.72972972972973,12.243243243243244,12.702702702702704,1.9189189189189189,0.10810810810810811,0.9736842105263158,-0.22702702702702693,0.2,1.0,3.0,1.1279748,2.0200199999999997,11.6,16.6,4.4,7.2,3.2,4.2,10.6,11.2,2.0,0.0,1.162162162162162,1.3243243243243243,1.5945945945945945,1.1126943243243244,1.4929537027027027,11.35135135135135,15.756756756756756,4.297297297297297,5.675675675675675,4.72972972972973,5.378378378378378,10.783783783783784,12.81081081081081,1.972972972972973,0.24324324324324326,0.9736842105263158,-0.9621621621621621,0,0,0,0,0,0,0,0,5,3,0,2,0.8,1.8,4.272764104122354,0.21280259293021372,0.7555649050635377,24.9,0.0,0.0,7.6,46.0,47.4881,-0.5228,0,1,0,1,0
2.0,4.0,2.0,2.0,11.0,15.0,7.0,7.0,10.0,12.0,10.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2122,6.0,-2.0,1,1,1.21971,3.43304,1.8,1.4,1.2,1.4338454,2.0102944000000003,10.0,16.6,3.4,5.2,4.8,6.8,11.2,13.8,1.2,0.2,1.2972972972972974,1.2702702702702702,1.4324324324324325,1.179195135135135,1.5442787297297296,10.54054054054054,12.972972972972974,3.7837837837837838,4.594594594594595,4.378378378378378,5.513513513513513,11.216216216216216,11.594594594594595,1.5675675675675675,0.08108108108108109,0.9736842105263158,0.5027027027027027,0.4,1.2,2.4,1.0923866000000002,1.789649,11.4,12.8,3.8,4.2,3.4,4.4,14.0,13.4,3.2,0.2,0.7567567567567568,1.2972972972972974,2.4054054054054053,1.1580575945945946,1.8541335945945945,11.837837837837839,13.756756756756756,3.891891891891892,5.216216216216216,4.027027027027027,5.405405405405405,12.054054054054054,10.81081081081081,2.4864864864864864,0.13513513513513514,0.9736842105263158,-0.3567567567567568,0,0,0,0,0,0,0,0,5,2,1,2,1.4,1.2,4.272764104122354,0.21280259293021372,0.7555649050635377,16.8,0.0,0.0,14.2,71.0,48.0914,-4.4458,2,1,1,0,0
1.0,2.0,0.0,1.0,18.0,21.0,3.0,5.0,10.0,15.0,10.0,4.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,2122,3.0,-1.0,1,1,2.31455,2.47046,1.4,1.0,1.2,1.071486,1.0911757999999998,10.8,10.8,4.2,4.0,5.2,4.0,12.0,13.4,2.4,0.2,0.972972972972973,1.0,1.8108108108108107,1.0745675135135135,1.442685,11.378378378378379,11.297297297297296,3.6486486486486487,4.351351351351352,4.5675675675675675,4.297297297297297,10.135135135135135,13.08108108108108,1.7027027027027026,0.21621621621621623,0.9736842105263158,0.4270270270270269,1.8,2.8,1.8,2.8690559999999996,1.534884,18.2,12.2,6.8,5.2,5.6,3.2,11.6,11.8,1.6,0.2,1.5945945945945945,1.7297297297297298,1.3513513513513513,1.9249219999999998,1.4236165055555556,14.35135135135135,12.054054054054054,5.378378378378378,4.8108108108108105,4.972972972972973,4.513513513513513,11.35135135135135,11.81081081081081,1.7027027027027026,0.16216216216216217,0.9736842105263158,0.20540540540540553,0,0,0,0,0,0,0,0,1,0,0,1,3.0,3.0,4.272764104122354,0.21280259293021372,0.7555649050635377,29.7,0.0,0.0,6.4,43.0,45.7836,3.1789,2,1,0,0,0
2.0,2.0,1.0,1.0,28.0,12.0,10.0,5.0,5.0,7.0,10.0,8.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,2122,4.0,0.0,1,1,1.54786,2.06385,2.2,2.0,1.0,1.1268336,0.8402535999999999,15.2,10.6,5.4,4.0,6.2,4.0,9.6,11.8,1.4,0.4,1.6486486486486487,1.6216216216216217,1.2432432432432432,1.3699524864864865,1.1251751891891892,13.27027027027027,11.0,4.945945945945946,3.945945945945946,5.486486486486487,4.324324324324325,11.27027027027027,9.81081081081081,1.9189189189189189,0.16216216216216217,0.9736842105263158,0.5513513513513515,3.0,2.6,0.8,2.3432986,1.0597068,15.6,11.8,6.4,4.2,6.2,4.8,14.0,11.2,2.6,0.0,1.837837837837838,1.7027027027027026,1.027027027027027,1.662597,1.1072085675675676,11.91891891891892,10.513513513513514,4.351351351351352,3.6216216216216215,5.72972972972973,3.810810810810811,13.216216216216216,11.432432432432432,2.2162162162162162,0.10810810810810811,0.9736842105263158,1.162162162162162,0,0,0,0,0,0,0,0,3,0,2,1,1.6666666666666667,0.0,4.272764104122354,0.21280259293021372,0.7555649050635377,18.8,0.0,0.0,14.9,52.0,50.4333,2.8181,1,1,1,0,0
2.0,2.0,1.0,1.0,13.0,13.0,4.0,3.0,12.0,0.0,7.0,4.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,2122,4.0,0.0,1,1,1.7131,1.13675,1.2,1.2,1.6,1.074727,1.1050722000000002,13.0,11.0,3.8,4.2,3.2,5.4,11.6,11.8,2.8,0.4,1.4594594594594594,1.2432432432432432,1.2432432432432432,1.4776434324324323,0.9684618918918918,12.27027027027027,11.702702702702704,4.108108108108108,4.108108108108108,5.243243243243243,4.918918918918919,11.702702702702704,12.054054054054054,2.5675675675675675,0.16216216216216217,0.9736842105263158,-0.2594594594594595,1.8,2.2,0.8,1.3247927999999998,1.051821,12.4,10.0,4.4,2.6,4.8,3.0,11.0,12.4,1.2,0.2,1.7567567567567568,2.1621621621621623,1.027027027027027,1.813634108108108,1.1365753243243242,14.486486486486486,9.27027027027027,5.405405405405405,2.7837837837837838,5.891891891891892,4.621621621621622,11.35135135135135,10.486486486486486,1.4864864864864864,0.05405405405405406,0.9736842105263158,0.043243243243243246,0,0,0,0,0,0,0,0,5,1,2,2,1.2,0.6,4.272764104122354,0.21280259293021372,0.7555649050635377,18.8,0.0,0.0,14.8,52.0,50.612,3.1303,1,1,1,0,0
1.0,1.0,0.0,1.0,17.0,8.0,6.0,3.0,18.0,10.0,6.0,4.0,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,2122,2.0,0.0,0,1,1.14699,0.597609,0.8,0.4,2.0,0.869086,1.66313,13.4,13.0,3.4,4.2,5.2,5.6,14.2,12.0,1.8,0.0,0.9459459459459459,0.918918918918919,1.6756756756756757,1.0316463513513514,1.4568786486486487,11.54054054054054,12.378378378378379,3.891891891891892,4.0,4.243243243243243,5.135135135135135,12.378378378378379,11.675675675675675,1.8108108108108107,0.10810810810810811,0.9736842105263158,-0.1459459459459459,0.8,1.2,1.4,1.3223574,1.2459654,9.8,12.6,3.2,4.2,3.6,5.4,11.8,13.0,1.4,0.2,1.0,0.972972972972973,1.4054054054054055,1.0557137297297297,1.4012666216216216,10.35135135135135,12.27027027027027,3.4864864864864864,4.1891891891891895,4.243243243243243,5.297297297297297,11.64864864864865,12.81081081081081,2.0,0.13513513513513514,0.9736842105263158,-0.19999999999999996,0,0,0,0,0,0,0,0,1,1,0,0,0.0,2.0,4.272764104122354,0.21280259293021372,0.7555649050635377,21.2,0.0,0.0,3.3,52.0,47.7489,-3.37,1,1,0,0,0
