year,deep,deep_allowed,xpts,wins,draws,loses,pts,ppda_coef,oppda_coef,xG_diff,xGA_diff,xpts_diff,league_encoded,h_a_encoded,rolling_xG,rolling_xGA,rolling_npxG,rolling_scored,rolling_missed,rolling_deep,rolling_deep_allowed,rolling_ppda_coef,rolling_oppda_coef,rolling_ppda_att,rolling_ppda_def,rolling_oppda_att,rolling_oppda_def,goal_difference,xG_difference,npxG_difference,result_encoded,scored,missed,xG,xGA
-1.4585476563406212,1.035813249395928,-0.19934367439740192,0.56746084749176,1.2941937355675475,-0.580920573392905,-0.7726818423838734,1.2365442105940445,-0.7336840415223265,-0.06561016540289262,-0.9671442801618753,0.4349167365015656,-1.1018804502701829,1.4879914064727164,1.0,-1.4769808158402058,0.706103280545781,-1.665363843551393,-1.0927762777076737,0.1034411092195931,-1.1127730804217606,1.501012456553042,-0.5683243563363806,-0.6216481773825333,-0.5483193128302827,0.14154935889674078,-0.22767263567550486,1.066108835447558,1.0807281759785867,0.5086413188539247,-0.07890999190493986,2,3,1,2.0486,1.38244
-1.4585476563406212,0.29471909511993005,0.04768771036126406,-1.366780277595921,-0.7726818423838734,-0.580920573392905,1.2941937355675475,-1.0446789284118556,-0.04822661046304983,-0.4320634959738237,-0.6770709909387101,-1.0218354235501368,0.23581249262712228,1.4879914064727164,-1.0,-0.7363629560214358,0.8541851694236755,-1.2025575268065758,-0.207252236898402,0.4309679123543493,-0.5928855167197022,0.8471734847735202,-0.7311087412537771,-0.34401367868931876,-0.6507518344025385,0.5160577336906204,0.14840647041502042,0.7420038670468811,-1.0807281759785867,-1.2766510750844684,-1.3867813167434382,1,1,3,0.324559,1.99657
-1.4585476563406212,-0.6934064439147339,-0.4463750591560679,-0.15923013190790472,-0.7726818423838734,1.7214057236076763,-0.7726818423838734,-0.2842712154098889,0.41436910154720125,-0.6030517389596874,-0.06633710552611001,0.10845171029502555,0.2307724893589374,1.4879914064727164,1.0,-0.9623023711222417,1.4739420485130645,-1.4449992735622281,-0.207252236898402,0.7584947154891051,-0.3700765608473918,1.0339846195676694,-0.3824692407545302,-0.5383106392297962,-0.0062805528437637585,0.28198999944444586,0.024082798980135964,1.019808125676033,0.0,-0.1269648628922571,-0.13791748049107683,0,1,1,0.905576,1.07186
-1.4585476563406212,0.29471909511993005,0.788781864637262,0.9339626962735151,1.2941937355675475,-0.580920573392905,-0.7726818423838734,1.2365442105940445,-0.7565565215175486,-0.480770359848541,-0.7504714877993468,0.5531622891064536,-0.8147904527862159,1.4879914064727164,1.0,-1.0165039405161542,0.6661840002960228,-1.1712538785080853,-0.207252236898402,0.7584947154891051,-0.147267604975081,0.38014564778814747,-0.3514987267507896,-0.43794469738215275,0.16017229471115188,0.3756170931429153,0.2882706007792654,1.2050109647621343,1.0807281759785867,0.5801378899702387,-0.0012449432189332904,2,2,0,1.25473,0.494932
-1.4585476563406212,-0.9404378286733999,-0.4463750591560679,0.513438547820385,-0.7726818423838734,1.7214057236076763,-0.7726818423838734,-0.2842712154098889,-0.627232709613186,-0.26603232823872275,1.0434547772372855,0.5720030358696903,0.7576905668874772,1.4879914064727164,-1.0,-0.7736991604672112,0.4706048127660375,-1.2426198488790103,0.38309712364111276,0.4309679123543493,-0.07299795301764442,0.4735512151852221,-0.3801786747961082,-0.6906831946047678,0.3565012943913083,0.7969390147860296,0.2789463254216487,1.806920191791964,0.0,0.34245787078451345,0.3719999820187983,0,0,0,0.961368,0.512856
-1.4585476563406212,0.788781864637262,0.29471909511993005,0.5816644633604134,-0.7726818423838734,1.7214057236076763,-0.7726818423838734,-0.2842712154098889,0.20480068921687855,0.09663634736896998,0.21428112248664927,-0.4376923867689581,0.8111336204104944,1.4879914064727164,1.0,-0.42569123233946504,-0.48414227573700336,-0.8691938579227062,0.08792244337135523,-0.5516124970499185,0.0012716989397925165,-0.08688218919722525,-0.6012112078954811,-0.5617618130655698,0.015059555817122832,0.8905661084844991,0.4685399243598482,1.6217173527058615,0.0,0.4735870932195672,0.5144750660995078,0,2,2,2.17254,1.55229
-1.4585476563406212,-0.6934064439147339,-0.4463750591560679,-0.9241616155693294,-0.7726818423838734,-0.580920573392905,1.2941937355675475,-1.0446789284118556,0.07900085685028968,0.037637615451929084,-0.1873850142384958,-0.21221098818706322,0.5825266797177296,1.4879914064727164,-1.0,-0.37533485239072667,-0.4073126675691487,-0.8151420722336321,-0.207252236898402,-0.22408569391516273,-0.07299795301764442,0.099928945596924,-0.27504709287028994,-0.5118018775680764,-0.2879699871674665,-0.13933192219866847,0.341108161139091,1.34391309407671,-0.5403640879892934,-0.7455089290639376,-0.8098202198457974,1,1,2,0.790418,1.7668
-1.4585476563406212,0.04768771036126406,0.541750479878596,1.1692328463030095,1.2941937355675475,-0.580920573392905,-0.7726818423838734,1.2365442105940445,-0.7021157155078918,-0.4587459463500982,-0.6814847543653354,0.12631068638894385,-0.6304975030929634,1.4879914064727164,1.0,-0.1860580022492105,-0.511246368297603,-0.6120406782239012,-0.207252236898402,-0.5516124970499185,-0.3700765608473918,-0.08688218919722525,-0.23083003432479104,-0.3671686473739212,-0.4373507477936726,-0.37339965644484296,0.35975671185432434,1.019808125676033,1.0807281759785867,0.9403099414281805,0.3899965029810999,2,3,1,2.32036,1.08885
-1.4585476563406212,-0.6934064439147339,-0.9404378286733999,-0.1796250675141768,1.2941937355675475,-0.580920573392905,-0.7726818423838734,1.2365442105940445,-0.30897993456068623,-0.2935278857252708,-0.2601853065464762,0.9052206260801934,-1.687091395787352,1.4879914064727164,-1.0,0.38876369090389895,-0.5035611457908508,-0.32714007232586084,0.38309712364111276,-0.5516124970499185,-0.147267604975081,0.28674008039107324,-0.6188568933308036,-0.32273312782086205,-1.086090051084625,-0.2797725627463735,0.2975948761368821,0.7420038670468811,0.5403640879892934,-0.08299704479317524,0.5412392717835577,2,2,1,1.72116,1.82986
-1.4585476563406212,0.541750479878596,-0.6934064439147339,0.6326518023760933,-0.7726818423838734,1.7214057236076763,-0.7726818423838734,-0.2842712154098889,-0.5777007213390837,0.10287659786019543,0.27546835017511173,-0.4319625881410623,0.8510732689508275,1.4879914064727164,1.0,0.5782725363088541,0.10027750697510596,0.20811516877965094,0.38309712364111276,-0.22408569391516273,-0.4443462128048288,-0.3670988913884487,-0.4633046327460248,-0.26507628349322204,-0.9367092904584189,-0.5138402969925481,0.052055625052985145,0.1400946400170516,0.0,0.513870819863938,0.5581998606469601,0,1,1,1.23075,0.557741
