Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,League,Season,Result,TotalGoals,GoalDiff,Over2.5,BTTS,Home_xG,Away_xG,HomeForm_5,HomeGF_5,HomeGA_5,HomexG_5,HomexGA_5,HomeShots_5,HomeShotsAgainst_5,HomeSOT_5,HomeSOTAgainst_5,HomeCorners_5,HomeCornersAgainst_5,HomeFouls_5,HomeFoulsAgainst_5,HomeYellows_5,HomeReds_5,Homecum_Form,Homecum_GF,Homecum_GA,Homecum_xG,Homecum_xGA,Homecum_Shots,Homecum_ShotsAgainst,Homecum_SOT,Homecum_SOTAgainst,Homecum_Corners,Homecum_CornersAgainst,Homecum_Fouls,Homecum_FoulsAgainst,Homecum_Yellows,Homecum_Reds,Homeseason_progress,Homeform_vs_season,AwayForm_5,AwayGF_5,AwayGA_5,AwayxG_5,AwayxGA_5,AwayShots_5,AwayShotsAgainst_5,AwaySOT_5,AwaySOTAgainst_5,AwayCorners_5,AwayCornersAgainst_5,AwayFouls_5,AwayFoulsAgainst_5,AwayYellows_5,AwayReds_5,Awaycum_Form,Awaycum_GF,Awaycum_GA,Awaycum_xG,Awaycum_xGA,Awaycum_Shots,Awaycum_ShotsAgainst,Awaycum_SOT,Awaycum_SOTAgainst,Awaycum_Corners,Awaycum_CornersAgainst,Awaycum_Fouls,Awaycum_FoulsAgainst,Awaycum_Yellows,Awaycum_Reds,Awayseason_progress,Awayform_vs_season,HomexG_5_missing,HomexGA_5_missing,Homecum_xG_missing,Homecum_xGA_missing,AwayxG_5_missing,AwayxGA_5_missing,Awaycum_xG_missing,Awaycum_xGA_missing,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet
E0,2024-02-25,13:30,Wolverhampton Wanderers,Sheffield United,1,0,H,1.0,0.0,H,13.0,12.0,2.0,4.0,8.0,4.0,5.0,6.0,2.0,1.0,0.0,0.0,Premier_League,2324,H,1,1,0,0,1.21618,0.654342,1.4,1.8,1.8,1.748186,2.080702,13.4,14.2,5.8,5.6,3.6,7.4,11.6,10.4,2.2,0.0,1.4,1.56,1.6,1.49185044,1.84776432,11.84,14.04,4.48,4.88,4.36,5.96,12.64,11.32,2.44,0.12,0.6578947368421053,0.0,0.8,1.4,3.2,1.4957942,2.338398,10.6,17.2,4.0,6.8,2.8,7.8,10.8,7.4,2.2,0.4,0.52,0.88,2.6,0.991463176,2.28113812,9.0,17.36,2.96,6.84,3.36,7.44,11.8,8.84,2.8,0.16,0.6578947368421053,0.28,0,0,0,0,0,0,0,0,1,1,0,0,1.0,2.0,4.043478260869565,0.17391304347826086,0.7023411371237458,0,0,0,1,0
SP1,2024-02-25,13:00,Cadiz,Celta Vigo,2,2,D,0.0,1.0,A,19.0,7.0,6.0,3.0,13.0,20.0,9.0,1.0,2.0,3.0,0.0,0.0,La_Liga,2324,D,4,0,1,1,1.87476,0.680213,0.4,0.0,1.0,0.6799366,1.1810680000000002,9.0,12.8,2.2,3.2,4.2,6.6,13.8,14.6,2.4,0.0,0.68,0.6,1.4,0.8652108,1.61016084,9.32,14.0,2.8,4.8,4.0,5.48,15.6,13.88,3.04,0.24,0.6578947368421053,-0.28,0.6,1.2,1.4,0.9170458,1.3940268,8.8,12.8,4.0,3.4,3.6,4.8,11.8,13.6,1.2,0.0,0.8,1.08,1.48,1.43419248,1.588201,12.6,12.36,4.16,4.4,5.2,5.04,12.4,13.88,1.72,0.16,0.6578947368421053,-0.20000000000000007,0,0,0,0,0,0,0,0,3,2,0,1,0.6666666666666666,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
SP1,2024-02-25,15:15,Real Betis,Athletic Club,3,1,H,2.0,1.0,H,13.0,3.0,5.0,1.0,14.0,12.0,5.0,3.0,1.0,6.0,0.0,1.0,La_Liga,2324,H,4,2,1,1,0.921277,0.137757,1.6,1.2,1.0,1.2355018000000002,1.5171814,11.4,12.6,3.4,3.2,3.8,5.4,10.0,12.6,3.0,0.0,1.56,1.12,1.0,1.44445324,1.34841752,13.28,12.72,3.8,3.92,5.64,5.28,11.12,13.68,2.36,0.08,0.6578947368421053,0.040000000000000036,1.6,1.4,0.6,1.195922,0.8576138,10.6,8.6,4.0,3.0,5.8,4.0,15.2,13.8,1.4,0.0,1.96,1.8,0.92,1.9127501249999999,1.0202288625,13.4,10.0,5.16,3.76,5.64,3.88,14.16,12.4,2.04,0.08,0.6578947368421053,-0.3599999999999999,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
SP1,2024-02-25,17:30,Las Palmas,Osasuna,1,1,D,0.0,0.0,D,9.0,6.0,3.0,2.0,6.0,15.0,6.0,7.0,2.0,1.0,0.0,0.0,La_Liga,2324,D,2,0,0,1,0.942659,0.387933,1.4,1.2,1.6,1.0144084,1.484925,10.4,10.4,3.6,3.4,4.0,4.6,11.8,13.4,2.2,0.2,1.4,1.0,1.0,0.94127144,1.571362072,10.04,12.56,3.28,4.4,4.0,5.92,11.36,13.64,2.44,0.12,0.6578947368421053,0.0,1.4,0.8,1.0,1.1171888000000003,1.6888646,11.6,11.6,2.4,3.6,5.6,4.0,13.2,12.2,1.6,0.2,1.28,1.16,1.44,1.2858174,1.5622648000000001,11.6,11.36,3.52,3.76,4.28,4.48,13.92,11.4,2.12,0.16,0.6578947368421053,0.11999999999999988,0,0,0,0,0,0,0,0,1,0,0,1,1.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
SP1,2024-02-25,20:00,Real Madrid,Sevilla,1,0,H,0.0,0.0,D,16.0,4.0,6.0,1.0,10.0,13.0,7.0,2.0,1.0,3.0,0.0,0.0,La_Liga,2324,H,1,1,0,0,1.01644,0.967099,2.2,2.0,0.6,2.2981480000000003,0.8788844000000001,14.6,8.0,5.6,2.4,4.8,3.4,8.2,15.4,1.8,0.2,2.48,2.12,0.64,2.17147416,1.0633878799999998,16.24,9.96,6.16,2.84,5.84,3.4,10.04,14.72,1.84,0.12,0.6578947368421053,-0.2799999999999998,1.6,1.0,1.4,1.26943928,1.7913080000000001,8.0,15.0,4.2,5.2,2.2,5.6,11.2,8.0,2.0,0.2,0.96,1.2,1.48,1.237780136,1.6903199599999998,13.8,12.56,4.56,4.6,5.36,4.76,12.4,13.36,2.76,0.16,0.6578947368421053,0.6400000000000001,0,0,0,0,0,0,0,0,3,1,1,1,2.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,0,0,1,0
D1,2024-02-25,14:30,Ein Frankfurt,Wolfsburg,2,2,D,1.0,2.0,A,12.0,14.0,5.0,8.0,9.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,Bundesliga,2324,D,4,0,1,1,,,1.2,1.4,1.6,1.431845,1.4877150000000006,9.8,12.2,4.0,4.0,3.8,4.2,9.2,10.2,1.8,0.4,1.5,1.5454545454545454,1.2727272727272727,0.0,0.0,10.227272727272727,13.0,4.136363636363637,4.5,4.136363636363637,5.045454545454546,11.045454545454545,9.954545454545455,1.9545454545454546,0.18181818181818182,0.5789473684210527,-0.30000000000000004,0.8,1.0,1.2,1.3425849999999997,1.2540720000000003,12.4,10.8,5.0,3.8,6.0,3.6,13.2,11.2,2.6,0.0,1.0909090909090908,1.1818181818181819,1.5454545454545454,1.1000453000000001,1.554134,12.181818181818182,13.318181818181818,4.954545454545454,4.7272727272727275,4.318181818181818,5.181818181818182,12.863636363636363,12.636363636363637,2.6363636363636362,0.09090909090909091,0.5789473684210527,-0.2909090909090908,1,1,0,0,0,0,0,0,3,1,1,1,0.6666666666666666,1.6666666666666667,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
D1,2024-02-25,16:30,Dortmund,Hoffenheim,2,3,A,2.0,1.0,H,19.0,7.0,7.0,5.0,7.0,10.0,10.0,3.0,2.0,3.0,0.0,0.0,Bundesliga,2324,A,5,-1,1,1,,,2.2,2.2,0.4,1.431845,1.4877150000000006,13.6,10.4,6.2,3.2,5.2,5.8,8.4,12.8,1.6,0.0,1.8636363636363635,2.0,1.2272727272727273,0.0,0.0,14.772727272727273,13.363636363636363,5.5,4.7272727272727275,4.818181818181818,4.909090909090909,10.045454545454545,12.909090909090908,1.7272727272727273,0.09090909090909091,0.5789473684210527,0.33636363636363664,0.6,1.2,1.6,1.6470866666666666,2.0829299999999997,15.8,12.0,5.4,4.6,5.8,3.8,11.8,12.6,3.2,0.2,1.2272727272727273,1.7272727272727273,1.8636363636363635,1.7901257272727273,1.8817168181818182,14.272727272727273,15.227272727272727,5.181818181818182,6.045454545454546,4.454545454545454,5.409090909090909,10.727272727272727,12.136363636363637,2.8181818181818183,0.09090909090909091,0.5789473684210527,-0.6272727272727273,1,1,0,0,0,0,0,0,3,1,2,0,1.6666666666666667,0.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,0
D1,2024-02-25,18:30,Augsburg,Freiburg,2,1,H,0.0,1.0,A,21.0,5.0,8.0,1.0,16.0,11.0,10.0,2.0,3.0,1.0,0.0,0.0,Bundesliga,2324,H,3,1,1,1,2.40818,1.42649,1.0,1.4,1.6,2.03974,1.7211750000000008,12.4,13.6,5.6,4.4,4.8,4.6,15.4,11.2,2.4,0.2,1.0454545454545454,1.4090909090909092,1.8181818181818181,1.3871338999999998,1.7770203000000002,11.909090909090908,15.409090909090908,4.136363636363637,5.681818181818182,3.909090909090909,5.318181818181818,13.045454545454545,11.181818181818182,2.3636363636363638,0.13636363636363635,0.5789473684210527,-0.045454545454545414,0.8,1.6,2.8,1.90855,2.046905,9.8,14.8,5.4,6.2,3.4,3.8,10.6,10.8,1.6,0.4,1.3181818181818181,1.3181818181818181,1.8181818181818181,1.66778917,1.331104,11.863636363636363,14.090909090909092,4.5,4.636363636363637,4.090909090909091,5.0,10.590909090909092,11.727272727272727,1.6818181818181819,0.13636363636363635,0.5789473684210527,-0.5181818181818181,0,0,0,0,0,0,0,0,3,2,1,0,0.3333333333333333,3.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
I1,2024-02-25,11:30,Juventus,Frosinone,3,2,H,2.0,2.0,D,22.0,7.0,5.0,3.0,12.0,6.0,8.0,3.0,2.0,2.0,0.0,0.0,Serie_A,2324,H,5,1,1,1,1.74414,0.570671,1.0,1.2,1.0,1.578697,0.9163316,13.6,13.0,4.4,4.2,5.4,5.4,11.2,8.0,1.4,0.2,2.16,1.52,0.68,1.7397397083333335,0.7772799208333333,13.72,11.8,4.12,2.96,5.04,4.6,12.12,10.8,2.28,0.04,0.6578947368421053,-1.1600000000000001,0.8,1.4,2.6,1.8759275000000002,1.9737372499999997,14.2,13.6,5.4,5.2,6.8,2.6,10.2,16.0,1.4,0.0,0.92,1.28,2.08,1.3418637391304349,1.832989608695652,11.64,15.12,4.04,5.12,5.2,5.12,10.16,12.72,2.04,0.04,0.6578947368421053,-0.12,0,0,0,0,0,0,0,0,1,0,1,0,2.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
I1,2024-02-25,14:00,Cagliari,Napoli,1,1,D,0.0,0.0,D,8.0,9.0,3.0,4.0,12.0,12.0,4.0,3.0,4.0,1.0,0.0,0.0,Serie_A,2324,D,2,0,0,1,0.916353,1.46253,0.2,0.8,2.6,0.9178174,2.2978180000000004,12.8,16.4,5.0,5.4,5.6,5.6,11.6,10.8,2.2,0.0,0.76,0.92,1.84,1.1898587916666667,1.7293584166666667,12.32,13.32,3.56,4.12,4.84,6.16,12.2,10.96,2.04,0.12,0.6578947368421053,-0.56,1.6,1.0,0.8,1.5169667500000001,0.5089437500000001,16.2,8.8,4.8,3.0,5.8,2.4,11.6,11.4,2.4,0.0,1.5,1.375,1.1666666666666667,1.8038278181818184,0.98473,16.875,10.083333333333334,5.25,3.4166666666666665,6.166666666666667,3.4583333333333335,10.25,12.541666666666666,2.4583333333333335,0.16666666666666666,0.631578947368421,0.10000000000000009,0,0,0,0,0,0,0,0,1,1,0,0,1.0,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
I1,2024-02-25,17:00,Lecce,Inter,0,4,A,0.0,1.0,A,14.0,11.0,2.0,7.0,13.0,6.0,7.0,10.0,1.0,2.0,0.0,0.0,Serie_A,2324,A,4,-4,1,0,0.928229,3.07379,0.6,0.8,2.6,1.3264224,1.7896260000000002,13.8,14.4,4.6,5.6,4.4,4.0,12.4,12.8,2.4,0.2,0.96,0.96,1.56,1.1367800875,1.8413565416666666,13.12,13.72,4.0,4.8,4.04,4.56,13.32,13.84,2.72,0.16,0.6578947368421053,-0.36,3.0,3.0,0.6,2.5428582,0.9236418799999999,15.8,8.8,6.0,2.0,8.6,3.6,11.0,7.6,1.4,0.0,2.625,2.4583333333333335,0.5,2.2848722173913045,0.8155001913043478,15.916666666666666,9.75,5.458333333333333,2.6666666666666665,6.333333333333333,3.4583333333333335,11.291666666666666,10.625,1.2916666666666667,0.0,0.631578947368421,0.375,0,0,0,0,0,0,0,0,3,2,1,0,0.3333333333333333,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,1
I1,2024-02-25,19:45,Milan,Atalanta,1,1,D,1.0,1.0,D,20.0,8.0,7.0,3.0,12.0,16.0,5.0,3.0,1.0,4.0,0.0,0.0,Serie_A,2324,D,2,0,0,1,,,2.0,2.2,2.0,1.2562620500000001,1.2953903999999998,13.6,11.4,5.6,4.4,3.8,3.4,11.4,11.4,2.2,0.2,2.08,1.96,1.24,0.0,0.0,13.48,13.88,5.16,4.12,4.28,4.28,11.32,11.28,2.32,0.24,0.6578947368421053,-0.08000000000000007,3.0,3.4,0.4,3.394992,1.0135338,19.2,11.0,9.4,4.2,6.6,3.8,11.0,10.0,1.6,0.0,1.875,1.9583333333333333,0.9583333333333334,1.8445304782608694,1.0964892173913043,14.958333333333334,11.333333333333334,5.833333333333333,3.6666666666666665,5.875,4.166666666666667,12.5,10.208333333333334,1.9583333333333333,0.041666666666666664,0.631578947368421,1.125,1,1,0,0,0,0,0,0,3,2,0,1,1.6666666666666667,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
F1,2024-02-25,12:00,Lens,Monaco,2,3,A,1.0,2.0,A,20.0,15.0,10.0,9.0,10.0,13.0,9.0,3.0,6.0,3.0,0.0,0.0,Ligue_1,2324,A,5,-1,1,1,2.863,2.33037,2.0,1.4,0.8,1.5471275,1.4601065,12.2,13.0,4.2,4.0,4.2,5.2,11.6,12.8,1.8,0.2,1.6363636363636365,1.2727272727272727,0.9545454545454546,1.7361814444444443,1.342334388888889,13.590909090909092,11.545454545454545,4.863636363636363,4.0,5.090909090909091,4.0,13.181818181818182,13.772727272727273,2.227272727272727,0.18181818181818182,0.5789473684210527,0.36363636363636354,1.0,1.6,2.0,1.3286714,1.8539462000000004,12.6,13.2,5.0,5.2,4.4,6.8,14.2,12.0,2.8,0.4,1.7272727272727273,1.8636363636363635,1.4545454545454546,1.6476277500000003,1.2460992,14.681818181818182,11.181818181818182,6.0,4.454545454545454,5.590909090909091,4.363636363636363,14.954545454545455,12.227272727272727,2.5454545454545454,0.18181818181818182,0.5789473684210527,-0.7272727272727273,0,0,0,0,0,0,0,0,3,2,1,0,2.3333333333333335,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,0
F1,2024-02-25,14:00,Le Havre,Reims,1,2,A,0.0,0.0,D,18.0,16.0,4.0,5.0,11.0,13.0,5.0,5.0,3.0,3.0,0.0,1.0,Ligue_1,2324,A,3,-1,1,1,1.71847,3.16987,1.0,1.4,1.8,0.9300162000000001,1.8824256000000001,10.0,13.4,3.8,4.6,3.8,3.8,15.6,10.6,2.4,0.0,1.0909090909090908,1.0454545454545454,1.2727272727272727,1.0314028,1.73803875,10.818181818181818,14.136363636363637,3.5,4.954545454545454,3.727272727272727,4.636363636363637,13.681818181818182,10.363636363636363,1.8181818181818181,0.22727272727272727,0.5789473684210527,-0.09090909090909083,1.0,1.2,1.4,1.472962,1.5855039999999998,14.6,10.2,3.8,4.0,6.4,3.4,11.8,12.2,2.0,0.0,1.4090909090909092,1.2727272727272727,1.3636363636363635,1.4779887999999999,1.33762885,12.636363636363637,11.727272727272727,4.2272727272727275,3.9545454545454546,5.454545454545454,5.090909090909091,12.681818181818182,9.863636363636363,1.6363636363636365,0.0,0.5789473684210527,-0.40909090909090917,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
F1,2024-02-25,14:00,Nice,Clermont,0,0,D,0.0,0.0,D,23.0,13.0,4.0,5.0,8.0,12.0,8.0,1.0,2.0,1.0,0.0,0.0,Ligue_1,2324,D,0,0,0,0,,,0.8,0.6,1.2,1.260644,1.1373697999999999,14.4,10.4,4.6,2.8,6.6,3.4,12.4,12.0,1.6,0.2,1.7727272727272727,1.0,0.6818181818181818,1.4912293684210527,0.908473842105263,13.590909090909092,9.909090909090908,4.7272727272727275,2.6818181818181817,5.454545454545454,2.772727272727273,12.045454545454545,11.318181818181818,1.7727272727272727,0.13636363636363635,0.5789473684210527,-0.9727272727272727,1.0,1.0,2.0,1.476141,1.4385574,10.8,16.0,4.4,8.2,3.4,6.6,9.8,11.2,1.0,0.4,0.7272727272727273,0.7272727272727273,1.6363636363636365,0.0,0.0,11.818181818181818,15.227272727272727,3.8636363636363638,6.681818181818182,4.2727272727272725,4.7272727272727275,12.0,13.136363636363637,1.7272727272727273,0.18181818181818182,0.5789473684210527,0.2727272727272727,0,0,0,0,1,1,0,0,3,1,2,0,0.6666666666666666,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
F1,2024-02-25,14:00,Toulouse,Lille,3,1,H,0.0,1.0,A,14.0,12.0,4.0,2.0,20.0,10.0,6.0,8.0,2.0,0.0,0.0,0.0,Ligue_1,2324,H,4,2,1,1,1.95824,0.599376,1.8,1.4,1.4,1.5171488,1.1894329999999997,11.2,14.2,4.0,3.8,7.2,5.2,13.4,15.6,2.6,0.0,1.0454545454545454,1.0,1.3636363636363635,1.2915391,1.63090015,11.681818181818182,14.227272727272727,4.2272727272727275,4.363636363636363,4.136363636363637,5.409090909090909,14.590909090909092,13.454545454545455,2.5,0.0,0.5789473684210527,0.7545454545454546,2.0,2.2,0.6,2.637105333333333,0.5988913333333333,17.2,7.8,6.8,4.0,6.0,3.2,11.0,14.8,1.8,0.2,1.7272727272727273,1.4545454545454546,0.7727272727272727,1.835621882352941,1.0568003529411765,13.636363636363637,8.954545454545455,5.2727272727272725,3.6363636363636362,5.636363636363637,4.181818181818182,10.681818181818182,15.272727272727273,1.9090909090909092,0.09090909090909091,0.5789473684210527,0.2727272727272727,0,0,0,0,0,0,0,0,3,1,1,1,0.6666666666666666,1.6666666666666667,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
F1,2024-02-25,16:05,Paris SG,Rennes,1,1,D,0.0,1.0,A,15.0,3.0,3.0,1.0,13.0,16.0,4.0,0.0,5.0,3.0,0.0,0.0,Ligue_1,2324,D,2,0,0,1,,,2.6,2.2,0.8,1.4679912,1.4350567500000002,12.4,13.6,5.2,5.8,6.2,3.8,11.4,10.4,1.8,0.2,2.409090909090909,2.409090909090909,0.8181818181818182,0.0,0.0,14.818181818181818,12.454545454545455,6.0,4.2727272727272725,5.5,4.954545454545454,10.363636363636363,11.636363636363637,1.3181818181818181,0.09090909090909091,0.5789473684210527,0.19090909090909092,3.0,2.2,0.8,1.6493675,0.98563325,12.4,13.0,4.6,5.4,3.6,4.2,11.6,12.4,1.8,0.0,1.5454545454545454,1.5454545454545454,1.1818181818181819,1.5362975789473685,1.193210263157895,14.272727272727273,12.0,5.090909090909091,4.5,4.636363636363637,4.7727272727272725,11.136363636363637,12.909090909090908,1.8181818181818181,0.13636363636363635,0.5789473684210527,1.4545454545454546,1,1,0,0,0,0,0,0,3,1,2,0,1.0,1.3333333333333333,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
F1,2024-02-25,19:45,Marseille,Montpellier,4,1,H,2.0,1.0,H,16.0,9.0,6.0,4.0,8.0,12.0,7.0,4.0,2.0,4.0,0.0,0.0,Ligue_1,2324,H,5,3,1,1,2.91179,1.09554,0.6,0.8,1.2,1.6867672000000002,1.2395792,13.0,11.6,4.0,4.8,5.6,3.4,10.6,13.2,1.6,0.2,1.3636363636363635,1.3181818181818181,1.0909090909090908,1.6743951,1.01186045,13.727272727272727,11.181818181818182,4.2727272727272725,4.045454545454546,5.7727272727272725,4.5,11.0,13.772727272727273,1.6818181818181819,0.18181818181818182,0.5789473684210527,-0.7636363636363636,0.8,1.0,1.2,1.493138,1.8816054000000002,14.8,16.0,7.0,4.2,3.8,3.8,12.0,12.6,2.6,0.0,1.0454545454545454,1.0909090909090908,1.2272727272727273,1.4762698,1.51264925,14.045454545454545,15.272727272727273,5.409090909090909,4.909090909090909,4.090909090909091,4.954545454545454,12.818181818181818,14.363636363636363,1.9545454545454546,0.045454545454545456,0.5789473684210527,-0.24545454545454537,0,0,0,0,0,0,0,0,3,0,1,2,1.3333333333333333,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
E0,2024-02-26,20:00,West Ham United,Brentford,4,2,H,2.0,1.0,H,17.0,14.0,6.0,8.0,5.0,9.0,1.0,7.0,1.0,2.0,0.0,0.0,Premier_League,2324,H,6,2,1,1,2.06873,1.33683,0.4,0.6,2.8,1.1257362,2.27681,12.4,17.2,3.0,7.0,3.0,5.0,12.0,11.2,2.2,0.4,1.44,1.44,1.76,1.4014503200000001,1.91484936,11.36,16.8,3.72,5.84,4.24,6.04,10.92,10.56,2.24,0.12,0.6578947368421053,-1.04,0.6,1.2,2.2,1.302034,2.4309559999999997,9.6,20.2,4.4,8.8,3.4,8.2,7.2,11.6,2.6,0.0,1.0,1.4,1.76,1.72888956,1.5858542800000002,12.6,14.48,4.36,5.16,4.64,6.08,10.08,11.56,2.24,0.04,0.6578947368421053,-0.4,0,0,0,0,0,0,0,0,3,2,1,0,0.6666666666666666,2.3333333333333335,4.116883116883117,0.07792207792207792,0.6693306693306694,0,1,1,0,0
SP1,2024-02-26,20:00,Girona,Rayo Vallecano,3,0,H,0.0,0.0,D,14.0,7.0,8.0,1.0,13.0,16.0,2.0,2.0,3.0,5.0,0.0,1.0,La_Liga,2324,H,3,3,1,0,2.81311,0.564655,1.4,1.6,1.6,1.5182728,1.7375868,11.0,12.0,4.6,4.6,4.0,3.4,10.6,13.6,1.4,0.0,2.24,2.16,1.28,1.89929456,1.70579804,12.52,14.08,4.88,4.72,4.48,4.44,11.24,12.48,1.96,0.04,0.6578947368421053,-0.8400000000000003,0.4,0.8,1.4,1.0475693999999998,1.0354596,11.2,8.6,2.8,4.2,3.8,4.4,12.6,12.2,2.6,0.0,1.0,0.88,1.32,1.2793588,1.2539562,12.48,11.92,4.48,4.4,4.32,4.68,15.52,14.72,2.8,0.12,0.6578947368421053,-0.6,0,0,0,0,0,0,0,0,3,0,1,2,2.0,1.6666666666666667,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
I1,2024-02-26,17:30,Roma,Torino,3,2,H,1.0,1.0,D,6.0,14.0,3.0,6.0,12.0,16.0,0.0,4.0,2.0,2.0,0.0,0.0,Serie_A,2324,H,5,1,1,1,1.52399,0.551839,2.4,2.6,1.2,1.8258039999999998,1.1788148,11.0,14.8,3.6,5.2,2.8,6.0,11.8,12.0,2.2,0.0,1.64,1.8,1.2,1.637984956521739,1.0112118260869565,12.24,11.08,3.96,3.48,4.48,3.76,12.4,11.96,2.52,0.08,0.6578947368421053,0.76,1.6,1.0,0.8,1.5507608,0.72585306,15.6,10.8,3.4,4.6,5.6,4.6,12.2,10.0,2.6,0.0,1.44,0.92,0.88,1.185802375,0.8760294708333333,11.44,10.6,3.24,3.92,4.52,3.44,11.96,10.8,2.2,0.0,0.6578947368421053,0.16000000000000014,0,0,0,0,0,0,0,0,3,0,1,2,1.0,0.6666666666666666,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
I1,2024-02-26,19:45,Fiorentina,Lazio,2,1,H,0.0,1.0,A,22.0,5.0,7.0,1.0,15.0,12.0,13.0,2.0,0.0,2.0,0.0,0.0,Serie_A,2324,H,3,1,1,1,3.86937,0.611852,0.8,1.6,1.6,1.6071876,1.5632316000000002,12.6,11.6,4.2,5.2,3.6,2.8,11.6,11.8,2.6,0.0,1.52,1.48,1.16,1.3031180833333333,1.4840410416666667,12.96,10.44,4.44,4.2,4.68,3.16,12.56,12.28,2.2,0.04,0.6578947368421053,-0.72,1.4,1.4,1.2,0.9615738,1.3705234000000002,9.6,14.4,3.6,3.6,5.0,5.2,9.2,10.4,2.6,0.2,1.6,1.24,1.04,1.316732125,1.06857475,10.96,12.6,3.52,3.72,5.16,4.4,11.6,11.88,2.56,0.08,0.6578947368421053,-0.20000000000000018,0,0,0,0,0,0,0,0,3,1,1,1,0.3333333333333333,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
I1,2024-02-28,17:00,Sassuolo,Napoli,1,6,A,1.0,3.0,A,5.0,27.0,2.0,9.0,3.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,Serie_A,2324,A,7,-5,1,1,0.237572,2.7969,0.2,1.0,2.4,1.1686404000000001,1.9909400000000002,13.6,17.2,4.0,5.2,4.6,5.4,11.2,11.0,1.6,0.0,0.8,1.24,1.92,1.3471332916666665,1.7493318333333334,13.44,14.92,4.56,5.0,5.2,5.72,10.16,11.16,1.88,0.12,0.6578947368421053,-0.6000000000000001,1.2,0.8,0.8,1.19931925,0.7001380000000001,14.0,9.2,4.2,3.2,4.8,2.6,11.0,11.8,2.0,0.0,1.48,1.36,1.16,1.7889887826086959,0.9817570869565218,16.56,10.0,5.2,3.4,6.04,3.48,10.32,12.52,2.4,0.16,0.6578947368421053,-0.28,0,0,0,0,0,0,0,0,3,2,1,0,0.0,2.6666666666666665,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,0
I1,2024-02-28,19:45,Inter,Atalanta,4,0,H,2.0,0.0,H,15.0,6.0,7.0,1.0,10.0,15.0,4.0,1.0,2.0,6.0,0.0,0.0,Serie_A,2324,H,4,4,1,0,2.91852,0.258264,3.0,2.8,0.4,2.2126121999999997,0.89454368,14.0,9.8,6.0,2.0,9.6,4.2,9.8,9.0,1.4,0.0,2.64,2.52,0.48,2.3177437916666666,0.8201972249999999,15.72,9.92,5.52,2.64,6.48,3.6,11.08,10.72,1.32,0.0,0.6578947368421053,0.3599999999999999,2.6,2.6,0.6,3.014425,1.1582905000000001,16.6,13.4,8.2,4.6,5.6,4.4,12.0,10.8,2.4,0.0,1.84,1.92,0.96,1.8445304782608694,1.0964892173913043,14.68,11.68,5.72,3.8,5.76,4.2,12.64,10.28,2.04,0.04,0.6578947368421053,0.76,0,0,0,0,0,0,0,0,3,1,2,0,2.6666666666666665,1.6666666666666667,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,1,0
